id,from_point_lat,from_point_lon,to_point_lat,to_point_lon
25417,19.172935,72.959972,19.174588,72.846908
16768,26.120437,91.788923,26.187245,91.745106
18037,19.213678,72.990345,19.068789,72.870265
25662,19.030066,73.035114,19.115491,72.872695
23397,19.163948,73.075304,19.160857,73.001356
10636,19.199821,72.842594,19.035145,72.866317
25428,19.163075,72.940469,19.152626,72.855648
25433,19.205716,73.09553,19.115491,72.872695
15810,,,19.183445,72.832428
15316,19.231044,72.863686,19.21914,72.967518
14048,19.022681,73.090833,18.925573,72.824222
23427,19.155149,72.867855,19.176732,72.882753
19447,19.168069,73.073876,19.030066,73.035114
6062,19.04275,72.926586,19.113234,72.867451
21218,19.266046,72.98455,19.208081,72.826438
12081,19.13343,72.913268,19.009398,72.835764
20196,18.998536,73.108811,19.1548,72.856256
17791,19.115491,72.872695,19.269491,72.965199
14121,19.009775,72.820032,19.118291,72.885249
19202,19.210596,72.862487,18.992748,72.831068
20805,19.104062,73.003514,19.006195,72.829069
18864,19.287139,72.868842,19.159557,73.000106
19642,19.17376,73.069492,19.111841,72.910729
18933,,,19.174698,72.991957
20354,19.157935,72.993476,19.123966,72.923721
11300,19.11926,72.90373,19.01897,73.039236
7056,19.155149,72.867855,19.030066,73.035114
26295,19.10773,72.880132,19.196351,72.987501
7749,19.166761,72.937383,19.075468,72.876681
21474,19.168032,73.079981,19.136325,72.82766
11895,19.115841,72.856397,19.154325,72.853035
12320,19.069053,72.833457,19.045317,72.912346
25608,19.148564,73.076892,19.074033,72.855438
13802,19.167703,73.07434,19.109529,73.018021
23451,19.035577,73.022817,19.15545,72.853769
12293,19.075138,72.909144,19.11538,72.909144
14226,19.259484,72.966743,19.143345,72.854677
7960,18.991488,73.116151,19.096378,72.856399
16251,19.222972,72.978125,19.1548,72.856256
18668,19.05612,72.836996,19.242051,72.971154
21274,19.152626,72.855648,19.168477,72.939
7808,19.059908,72.901276,19.062979,72.860395
10274,19.047322,73.069905,19.016527,72.843244
21558,19.168032,73.079981,19.103528,72.887962
17318,19.073041,72.899697,18.981129,72.814272
7951,19.095196,73.006827,19.082156,72.842872
16777,21.348861,80.20773,19.191518,72.977108
7953,19.148642,72.939597,19.059479,72.86724
25631,19.116472,73.006858,19.068436,72.864167
15494,19.176732,72.882753,19.11992,72.846651
23898,19.231044,72.863686,19.152626,72.855648
14187,19.029505,73.020672,19.112193,73.016871
18030,19.176732,72.882753,19.264622,72.967474
12594,19.081689,72.861259,19.074033,72.855438
21745,19.256955,72.983598,19.116299,72.908828
12605,19.106433,72.916624,19.242963,73.014897
21807,19.211791,72.868078,19.061022,72.863055
15776,19.113645,72.869734,19.125363,72.999201
12913,19.199821,72.842594,18.99872,72.825971
23097,19.214785,72.977449,19.164495,72.850878
19246,19.099685,73.005149,19.15545,72.853769
14876,19.111211,72.849866,19.141033,72.854676
12611,19.134409,72.825727,18.941517,72.834285
23373,19.046399,73.072322,19.159886,72.937021
10439,19.246164,72.850906,19.162934,72.839241
25715,19.148564,73.076892,19.11166,73.011367
15826,,,19.034333,73.017207
12617,19.065879,72.831135,18.972423,72.832002
25802,19.168032,73.079981,19.117796,72.871158
12259,19.086641,72.907991,19.152626,72.855648
18161,19.115491,72.872695,19.220113,72.974845
5943,19.258336,73.143798,19.155149,72.867855
16100,19.035577,73.022817,19.1548,72.856256
22258,19.282345,72.879236,19.124407,72.925154
5644,19.195869,72.869629,18.974266,72.812676
14363,19.019119,73.018597,19.063094,72.86405
18174,19.143591,72.824629,19.15545,72.853769
19434,19.168427,73.073011,19.032012,72.840104
17594,19.177738,72.963921,19.066867,72.865089
19969,19.163948,73.075304,19.187971,72.963173
18858,19.278235,72.875917,19.122323,72.891915
20633,19.40559,72.827895,19.103987,72.869814
10486,19.061269,73.001784,18.998766,72.829348
18226,19.143589,72.998631,19.111841,72.910729
20129,19.177311,72.870792,19.024365,72.844281
25955,19.144815,73.079417,19.063574,72.862419
9663,19.22877,72.832346,19.094896,72.886525
7086,19.29543,72.848707,19.031251,73.065471
20215,19.148564,73.076892,19.136489,72.848871
12731,19.156511,72.963773,19.047322,73.069905
5120,19.182755,72.840154,19.059984,72.889999
22482,19.271236,72.966911,19.128293,72.830275
20394,19.077064,72.998993,19.175312,72.831746
19221,19.259137,72.98444,19.117679,72.868144
9554,19.230932,72.863027,19.06179,72.85261
19544,19.155107,73.078723,18.989086,72.814013
21552,18.995714,72.830253,19.218331,72.97809
11581,19.103528,72.887962,19.070286,72.863324
20659,19.009466,73.015244,19.175312,72.831746
19262,19.230828,72.974107,19.253289,73.136686
18295,19.123198,72.913123,19.099711,72.916425
12735,19.26233,72.968482,19.06502,73.064509
7103,19.026471,73.059516,19.068789,72.870265
7162,19.267938,72.971154,19.0328,72.896357
16643,19.262467,72.974107,19.116612,72.910285
23268,19.174415,73.069304,19.183473,72.961918
12753,19.211653,72.868727,19.068486,72.868409
20613,19.168032,73.079981,19.112193,73.016871
12764,19.03403,73.075207,19.11155,72.873019
8527,19.278235,72.875917,19.120324,72.92672
19669,19.103528,72.887962,19.148564,73.076892
26313,19.120324,72.92672,19.155107,73.078723
16720,19.039774,73.019681,19.1548,72.856256
14429,19.281051,72.870614,19.1548,72.856256
12822,19.008868,72.857383,19.176732,72.882753
19613,19.11538,72.909144,19.064455,72.861261
20628,19.173899,73.06994,19.062053,72.883436
16798,19.253289,73.136686,19.1141,72.894985
11584,19.154325,72.853035,19.110635,73.00601
26255,18.992748,72.831068,19.164652,73.074489
5622,19.216476,72.839573,19.115841,72.856397
11145,19.077064,72.998993,19.172384,72.966584
20707,19.238355,72.848303,19.063058,72.860502
20795,19.30658,72.849792,18.93526,72.837151
13024,19.230828,72.974107,18.985439,72.834562
15402,19.406628,72.839448,19.103536,72.92171
17377,19.077064,72.998993,19.125239,72.87313
5143,19.030066,73.035114,19.15545,72.853769
9215,19.104913,73.004217,19.136489,72.848871
20456,19.001527,72.841866,19.176732,72.882753
22553,19.214785,72.977449,19.007498,72.835941
15404,18.962351,72.818313,19.176732,72.882753
16234,19.046713,73.025001,19.006325,72.844669
21333,19.069735,72.86321,19.295589,72.858499
20489,19.241782,72.846702,19.111342,72.908387
15849,19.178387,72.847494,19.238454,72.839729
18591,19.230828,72.974107,19.11378,73.008887
19851,19.164652,73.074489,19.075389,72.997172
12784,19.115841,72.856397,19.155149,72.867855
14740,19.034333,73.017207,19.024376,72.844683
20009,19.168069,73.073876,19.030066,73.035114
6188,19.203314,72.859595,19.214364,72.97264
21419,19.124407,72.925154,19.111586,73.009269
26434,19.11193,73.014322,19.168032,73.079981
12771,19.017372,73.038341,19.126205,72.849332
16239,18.964621,72.818283,19.176732,72.882753
21593,19.173808,72.860594,19.103059,72.923171
20825,19.168069,73.073876,19.126597,72.90619
20070,19.173617,72.873302,19.111825,72.860601
19548,19.476212,72.805557,19.11186,72.911346
15579,19.081084,73.071419,19.076277,72.8654
11059,19.245771,72.980012,19.116939,72.855376
19796,19.163948,73.075304,19.112193,73.016871
10128,19.166699,72.946177,19.174868,72.846437
17994,19.064211,72.997895,19.1548,72.856256
14855,19.068311,72.832802,19.174358,72.844616
21726,19.128204,72.928065,19.069703,72.863452
21754,19.168069,73.073876,19.169533,72.999663
19575,,,19.045413,73.024372
18834,,,19.183445,72.832428
15857,19.210872,72.87241,19.257154,72.850768
10600,19.210376,73.09753,19.175541,72.990224
14204,18.508772,73.955463,18.515806,73.927164
19394,19.156749,72.937463,19.173507,72.831654
26554,19.016317,72.826809,18.914349,72.818249
10732,19.175047,72.941176,19.103279,72.884661
6238,19.107745,72.835436,19.15545,72.853769
21878,19.267938,72.971154,19.15545,72.853769
13994,19.126576,72.893884,19.031251,73.060383
10983,19.220113,72.974845,19.100637,72.921195
26499,19.168032,73.079981,19.118294,73.027588
15417,19.080218,72.849516,19.079638,72.907012
5881,19.155149,72.867855,19.000566,72.846074
15382,19.110635,73.00601,19.176732,72.882753
17886,19.267938,72.971154,19.125239,72.87313
27721,19.204321,72.968314,19.152063,72.856139
26593,19.168069,73.073876,19.093233,72.913693
20695,19.222972,72.978125,18.965276,72.813007
23384,19.076017,73.009534,18.914143,72.818225
26600,19.236139,72.975903,19.166785,72.847482
22141,19.231362,72.970449,19.001446,72.829656
25329,19.091182,72.920864,18.928193,72.822118
22738,19.259742,72.861949,19.068826,72.868142
20308,19.160857,73.001356,19.163948,73.075304
22176,19.256955,72.983598,19.155021,72.852933
7521,19.150988,72.931525,19.127511,73.007608
13007,19.034333,73.017207,19.075138,72.909144
7903,19.136325,72.82766,19.074509,72.996599
19340,13.044652,77.50004,12.842064,77.669145
20834,19.164495,72.850878,19.26911,72.871226
22250,19.267938,72.971154,19.174058,72.860746
6401,19.203508,72.964696,19.024365,72.844281
19418,19.216924,72.978347,19.077064,72.998993
5994,19.08985,72.901391,19.068789,72.870265
5070,19.077172,72.833689,19.005387,72.821672
22241,19.27621,72.871671,19.095638,72.926605
10010,19.224061,72.866647,19.068789,72.870265
5382,19.010863,73.012354,19.155021,72.852933
20332,19.102769,73.009001,19.205716,73.09553
25473,19.168069,73.073876,19.111062,72.865592
21425,19.030066,73.035114,19.119721,72.899517
20845,19.214482,72.873201,19.076277,72.8654
14289,19.040167,73.092729,19.10754,73.013179
12881,19.26233,72.968482,19.06502,73.064509
22336,19.295233,72.85439,19.115491,72.872695
15426,19.301779,72.85026,19.155149,72.867855
5426,19.125607,72.831863,19.155021,72.852933
22711,19.156511,72.963773,18.970312,72.806134
22261,19.278235,72.875917,19.120165,72.926779
27722,,,19.160054,73.000116
6465,19.280041,72.870633,18.925573,72.824222
15427,18.987202,72.829046,19.111342,72.908387
5474,19.068789,72.870265,19.090806,72.907667
5165,19.07492,72.835561,19.1548,72.856256
26832,19.146332,73.008058,,
26840,19.164652,73.074489,19.047356,72.915004
9355,19.226661,72.983837,18.987202,72.829046
11349,19.034333,73.017207,19.093355,72.852672
14979,19.167502,73.072256,19.217172,73.089276
22635,19.230828,72.974107,19.072486,72.870803
13546,19.047322,73.069905,19.108678,73.019795
13763,19.046588,72.863217,19.109529,73.018021
7983,19.024996,73.028715,19.178287,72.968595
27017,19.293902,72.874562,19.086486,72.88875
23871,19.135677,72.92977,18.928193,72.822118
18868,19.125733,72.856775,19.157935,72.993476
22713,19.26042,72.968663,19.15537,72.853763
7996,19.146503,72.945984,19.096378,72.856399
22794,19.109529,73.018021,19.148158,73.077622
21595,19.042556,73.067665,19.077394,72.85142
22802,19.168032,73.079981,19.117487,72.864867
11575,19.172554,72.942537,19.077193,72.862087
5868,19.213678,72.990345,19.111062,72.865592
19661,19.114667,72.895123,18.624045,73.821229
5345,19.1548,72.856256,19.054193,72.893423
27024,,,19.116612,72.910285
22858,19.095036,73.01043,19.169055,72.858591
11758,19.148765,72.99025,19.155021,72.852933
19430,19.016622,73.096602,19.135085,72.81461
13562,19.012321,73.01313,19.11243,73.016653
22883,19.148564,73.076892,19.163208,73.002117
14953,19.176177,72.867517,18.97935,72.820064
18870,19.276776,72.864471,19.120591,72.917107
22077,19.104642,73.003118,19.122514,72.872322
18989,19.147461,72.937314,19.180874,72.857456
22730,19.095196,73.006827,19.122514,72.872322
27178,19.165822,73.075433,19.188664,72.979262
13575,19.132691,72.925425,19.118294,73.027588
18889,19.157935,72.993476,19.180874,72.857456
4950,19.155021,72.852933,19.063133,72.998918
13028,19.047322,73.069905,19.172809,72.860631
23872,19.284674,72.871856,19.15545,72.853769
14884,19.034333,73.017207,19.1261,72.8737
21446,19.210831,72.874741,19.146809,72.825901
11858,19.123198,72.913123,19.276476,72.859287
18891,19.086721,72.890543,19.117216,72.890685
13581,19.267938,72.971154,19.111153,73.01553
21061,19.051572,72.834631,19.006396,72.833292
5073,19.119677,72.905081,18.992748,72.831068
11155,19.086048,75.798626,19.111737,72.888245
24681,19.27353,72.862818,19.063593,72.862348
23272,19.168032,73.079981,19.118829,72.869833
24458,19.035153,72.840443,19.149065,72.853579
27245,19.158785,72.937502,19.00987,72.835443
17907,19.033328,73.018021,19.000258,72.823814
11356,19.258396,72.97638,18.825865,73.24926
10667,19.269491,72.965199,19.116299,72.908828
26940,19.168818,72.936375,19.113735,72.913267
11813,19.305601,72.859376,19.114741,72.859708
18898,19.02361,73.033149,18.932471,72.831518
11414,19.461882,72.777658,19.152626,72.855648
26224,19.045248,73.063079,19.108437,72.924673
24549,19.230828,72.974107,19.002823,72.82829
21464,19.102769,73.009001,19.115491,72.872695
14422,19.115773,73.001307,19.016465,73.041266
16216,19.204321,72.968314,19.122514,72.872322
13632,19.168069,73.073876,19.112193,73.016871
5334,19.230828,72.974107,19.15545,72.853769
19315,19.143591,72.824629,19.124593,72.916738
15303,19.242051,72.971154,19.15545,72.853769
13498,19.1036,72.929857,19.109529,73.018021
10756,19.214872,72.986077,19.064455,72.861261
27749,19.164652,73.074489,19.077064,72.998993
7728,19.176207,72.864744,19.07937,72.85626
13095,19.115841,72.856397,19.173507,72.831654
23538,19.108678,73.019795,19.148158,73.077622
11548,19.297038,72.852355,18.953734,72.818313
23574,19.115841,72.856397,19.176732,72.882753
19325,19.43302,72.810315,19.119295,72.911611
13205,18.956425,72.822769,19.15545,72.853769
26954,19.007498,72.835941,19.129593,72.877686
11568,19.051572,72.834631,19.113575,72.846953
24914,19.177125,72.882265,19.236276,72.975899
23738,19.155149,72.867855,19.226661,72.983837
8662,19.047322,73.069905,19.260351,72.969265
23283,19.075389,72.997172,18.99505,72.831223
15011,19.127514,72.847197,19.1548,72.856256
15294,19.069881,72.904162,19.176732,72.882753
24548,19.168334,73.074884,19.023598,72.837813
5736,19.28153,72.857793,19.119864,72.847233
11093,19.310198,72.85319,19.164796,72.849548
19901,19.115491,72.872695,18.995714,72.830253
23362,19.253298,72.972307,19.154186,72.853759
26962,19.048909,73.067808,19.061396,72.860964
13921,19.196392,72.987468,19.118294,73.027588
13136,19.254805,72.855131,19.126027,72.872871
19559,19.03403,73.075207,18.992435,72.833302
24660,19.2834,72.955838,19.113448,72.847027
21677,19.070001,73.079265,19.072486,72.870803
24629,19.238949,73.123593,19.118294,73.027588
19972,19.154186,72.853759,19.198239,72.873702
12326,19.102769,73.009001,19.15562,72.857791
14810,19.047646,73.070131,19.160857,73.001356
20089,19.174415,73.069304,19.137281,73.01195
25036,19.034548,73.072591,18.932259,72.827908
23876,19.176732,72.882753,19.253298,72.972307
16300,19.115841,72.856397,19.176732,72.882753
15145,19.111153,73.01553,19.372026,72.819791
11622,19.253933,72.867245,19.154655,72.856093
18910,19.279875,72.885516,19.220113,72.974845
25039,,,19.160054,73.000116
19358,19.05577,72.846205,19.113611,72.871389
23877,19.176732,72.882753,19.253298,72.972307
6220,19.013758,73.038333,19.15545,72.853769
13977,19.125363,72.999201,19.159557,73.000106
6651,19.15545,72.853769,19.003885,72.827453
6962,19.022589,73.08738,19.11538,72.909144
26979,18.934662,72.836778,19.203706,73.113488
6340,19.140529,72.864373,19.061281,72.868388
26462,19.166761,72.937383,19.174749,72.991959
6553,19.27291,72.882668,19.103555,73.012506
19452,19.1548,72.856256,19.266046,72.98455
19915,19.255917,72.971042,19.112092,72.855318
9586,19.156511,72.963773,19.152626,72.855648
27258,19.222929,73.107879,19.125239,72.87313
15456,19.166171,72.851635,19.17639,72.881112
20057,19.168032,73.079981,19.1088,73.018272
6628,19.173313,72.841659,19.115623,72.90906
27261,19.167502,73.072256,19.766637,74.476858
12077,19.195473,72.965249,18.925573,72.824222
9752,19.199821,72.842594,19.076277,72.8654
15503,19.050171,73.071085,18.988087,72.828761
23995,19.030066,73.035114,19.130131,72.893777
13924,19.115491,72.872695,19.112193,73.016871
26997,19.155107,73.078723,19.077064,72.998993
15882,19.085484,72.8812,19.126657,72.876655
23400,19.164652,73.074489,19.246164,72.850906
13688,19.228354,72.970125,19.109529,73.018021
5560,19.155149,72.867855,19.068902,72.998001
27008,19.135488,72.872801,19.141121,73.008819
6723,19.118235,72.885249,19.154655,72.856093
8521,19.148136,72.994567,19.126597,72.90619
15179,19.067454,72.994835,19.061022,72.863055
19005,19.187413,72.847294,19.173507,72.831654
16045,19.070347,72.863187,19.207087,72.868533
14036,19.230451,72.969897,19.122323,72.891915
23453,19.168032,73.079981,19.063061,72.998905
13704,18.954285,72.812774,19.11243,73.016653
12284,19.049571,73.070265,19.070464,73.019963
27315,19.210831,72.874741,19.119386,72.91164
15226,19.176732,72.882753,19.150988,72.931525
26591,19.134726,72.936823,19.160857,73.001356
27013,19.022801,73.039505,19.061022,72.863055
19523,19.102769,73.009001,18.989401,73.117516
6690,19.094896,72.886525,19.068789,72.870265
23615,19.148765,72.99025,19.11005,72.925278
15325,19.295233,72.85439,19.176732,72.882753
13203,19.124945,73.011048,19.033049,73.029663
5256,19.142966,72.830775,19.15545,72.853769
10468,19.226661,72.983837,18.93526,72.837151
13130,19.064211,72.997895,19.134503,72.837291
27321,18.934662,72.836778,19.160857,73.001356
24692,19.016622,73.096602,19.125064,72.893047
21248,19.272503,72.861148,19.143711,72.855601
6788,19.295589,72.858499,19.155395,72.858311
20358,19.168069,73.073876,19.09434,72.854724
23672,19.155107,73.078723,19.014274,72.827463
11908,19.182755,72.840154,19.047322,73.069905
20533,19.180874,72.857456,19.096378,72.856399
13752,19.131689,72.935193,19.116307,73.007948
16562,19.050171,73.071085,19.17639,72.881112
10640,19.116348,72.843724,19.111158,72.870593
5734,19.155149,72.867855,19.156511,72.963773
11949,19.280481,72.861887,19.17125,72.835027
15459,19.156511,72.963773,19.003885,72.827453
23806,19.155107,73.078723,19.163208,73.002117
13237,19.281394,72.878871,,
15414,18.998569,72.825294,19.176732,72.882753
27326,19.216536,73.086865,19.766863,74.477261
13239,19.007642,73.015068,19.13014,72.815359
19317,19.070954,73.072891,19.214364,72.97264
20505,19.168032,73.079981,19.110189,72.874128
23952,19.168032,73.079981,19.150678,73.002707
6753,18.998536,73.108811,19.068732,72.861862
22708,19.125363,72.999201,19.140512,72.842156
19046,19.183445,72.832428,19.115491,72.872695
26638,19.168069,73.073876,,
25737,19.095043,73.007714,19.154655,72.856093
15696,19.065819,72.889993,19.157935,72.993476
20374,18.990472,73.104183,19.094896,72.886525
15573,19.136325,72.82766,19.155149,72.867855
11881,19.245771,72.980012,19.15545,72.853769
22944,19.166683,72.944828,19.077926,72.862026
6934,19.174058,72.860746,19.213678,72.990345
24073,19.164815,73.074056,19.062268,72.85953
13791,19.215376,73.090041,19.109529,73.018021
26643,19.253733,72.982286,19.118829,72.869833
21543,19.261644,72.979088,19.102509,72.922373
11677,19.002157,72.841579,19.10308,73.010641
11390,18.996592,72.815923,19.048979,72.876922
20396,19.047322,73.069905,19.175312,72.831746
15738,19.146537,72.998832,19.180259,72.86128
22853,19.256955,72.983598,19.183445,72.832428
21586,19.187767,72.972488,19.168032,73.079981
24122,19.156511,72.963773,19.115491,72.872695
13814,19.136489,72.848871,19.111342,72.908387
18941,12.912728,77.520662,12.919545,77.684809
26646,19.197481,72.875246,19.077394,72.85142
21346,19.116612,72.910285,19.294289,72.859896
22845,19.214112,73.200598,19.07555,72.997965
20406,19.181903,72.947168,19.079568,72.830845
27073,19.281085,72.855994,19.063593,72.862348
21378,19.268327,72.964922,19.109529,73.018021
6033,19.062405,73.004783,19.137484,72.828284
11592,19.124713,72.838531,19.120744,72.863077
27074,,,19.063593,72.862348
13583,19.152267,72.941308,19.11243,73.016653
27367,19.04723,72.906933,19.164652,73.074489
4189,19.226661,72.983837,19.115491,72.872695
15982,19.170282,72.869895,19.115491,72.872695
24287,19.072306,73.000677,19.155149,72.867855
27370,19.12888,72.929328,19.155386,73.080095
27752,19.168069,73.073876,19.236249,73.130225
13384,19.233905,72.856364,,
15687,19.174415,73.069304,19.064211,72.997895
27372,19.168032,73.079981,19.978134,73.774058
27083,,,,
15489,19.460899,72.818152,19.177356,72.865681
26658,19.078684,72.901206,19.112325,73.017233
13424,,,19.11243,73.016653
15561,19.049848,72.877394,19.180874,72.857456
24283,,,19.102046,72.922568
21384,19.070347,72.863187,19.211791,72.868078
20275,19.036319,73.015438,19.111814,72.91059
6615,19.097074,73.011748,19.155149,72.867855
22474,19.047322,73.069905,19.076277,72.8654
7700,19.165751,72.834731,19.064455,72.861261
27085,19.009568,72.847795,,
19348,19.253289,73.136686,19.152626,72.855648
14551,19.279916,72.882194,19.13547,72.829761
23974,19.211427,72.976298,19.160846,72.832305
12643,19.278069,72.858397,19.114754,72.841704
13917,19.186318,72.974591,19.228658,73.132749
19350,19.372026,72.819791,19.160857,73.001356
20304,19.219642,73.147337,19.068789,72.870265
12695,19.159117,73.067113,19.131689,72.935193
27087,19.118165,72.852259,19.213678,72.990345
22801,19.176732,72.882753,19.290323,72.867056
24786,19.075389,72.997172,19.152626,72.855648
25325,19.168069,73.073876,19.021324,72.842418
21408,19.228658,73.132749,19.164652,73.074489
21429,19.168032,73.079981,19.05838,73.01356
24178,19.310198,72.85319,19.061396,72.860964
26662,19.215314,72.828392,18.538545,73.892406
7181,19.002157,72.841579,19.155149,72.867855
22720,19.229807,72.896254,19.111342,72.908387
20548,28.672818,77.386284,28.491154,77.080802
14905,19.15545,72.853769,19.226661,72.983837
20323,19.165822,73.075433,19.165822,73.075433
16055,19.212321,72.844694,19.17639,72.881112
20325,19.165822,73.075433,19.10308,73.010641
7812,19.047322,73.069905,19.106771,72.922542
13948,19.200078,73.108774,19.115773,73.001307
15495,19.231632,72.861014,19.115773,73.001307
15312,19.027049,72.837849,19.176732,72.882753
16967,19.209929,73.093098,19.170157,73.001578
27093,19.224061,72.866647,19.15545,72.853769
12909,19.226661,72.983837,19.155149,72.867855
19255,19.267938,72.971154,19.180874,72.857456
20557,19.068224,72.899728,19.054352,72.850178
24643,19.167374,73.074238,19.130303,72.929732
24181,19.077064,72.998993,19.112193,73.016871
13385,19.176732,72.882753,19.209217,72.971181
13413,18.953142,72.821365,19.109529,73.018021
13364,19.075389,72.997172,19.122514,72.872322
19489,19.18168,72.965275,18.99112,72.813572
27096,19.164652,73.074489,19.10773,72.880132
7824,19.070648,73.070427,19.068902,72.998001
12717,19.203706,73.113488,19.155149,72.867855
21650,19.176079,72.87295,19.162898,72.88367
20577,19.047486,72.852656,19.15545,72.853769
26669,19.255917,72.971042,19.063593,72.862348
15598,19.204321,72.968314,19.175312,72.831746
25260,,,19.226661,72.983837
12905,19.049126,73.072709,19.014794,73.039888
13991,19.145114,73.043476,19.160857,73.001356
13956,19.039489,72.859709,19.115491,72.872695
24840,19.155107,73.078723,19.162124,72.942107
11850,19.182755,72.840154,19.115491,72.872695
12388,19.182755,72.840154,19.115491,72.872695
15586,19.36673,72.819814,19.176732,72.882753
24188,19.155149,72.867855,19.147845,72.995064
26672,19.168069,73.073876,19.036319,73.015438
23832,19.146237,72.856246,19.00037,72.828086
21654,19.13994,72.854527,19.055281,72.889208
21657,19.246164,72.850906,19.112506,73.012902
20008,,,19.107266,73.012501
19498,19.155149,72.867855,18.962999,72.817575
20431,19.09652,72.914887,19.163208,73.002117
19360,19.067625,72.893389,19.168032,73.079981
13327,19.28563,72.869352,19.047322,73.069905
24363,19.204504,72.96875,19.125239,72.87313
6822,19.280697,72.87618,19.160062,73.003635
24995,19.164652,73.074489,19.041592,73.024366
20011,19.01897,73.039236,19.168069,73.073876
8269,19.297038,72.852355,19.112627,72.912602
21459,19.442123,72.808712,19.152626,72.855648
16297,19.148878,72.996987,19.176732,72.882753
24034,19.118851,72.878338,18.992748,72.831068
13069,19.035577,73.022817,19.158597,72.999017
21461,19.174415,73.069304,19.029505,73.020672
27111,19.23058,72.841681,19.129593,72.877686
17298,19.205883,72.866618,19.003885,72.827453
21666,19.09363,72.883189,19.066044,72.929089
14012,19.076616,72.862334,19.252435,73.125967
8402,19.046713,73.025001,19.021565,72.843888
14015,19.070347,72.863187,19.209686,73.107668
21667,,,19.17639,72.881112
13144,19.213678,72.990345,19.110931,72.897679
27113,19.160553,72.847855,19.111342,72.908387
26678,19.026846,72.850815,19.164652,73.074489
16333,19.168069,73.073876,19.124329,73.005648
20420,19.172329,73.111954,19.075389,72.997172
27003,19.155107,73.078723,19.163208,73.002117
20694,19.228354,72.970125,18.965571,72.812866
25048,19.259715,72.969075,19.174881,72.84633
24402,19.211427,72.976298,19.134909,72.829527
21465,,,19.115841,72.856397
21673,19.146373,72.938932,18.99505,72.831223
23324,19.151605,72.937482,19.176732,72.882753
10354,19.04792,72.914987,19.081713,72.886408
24149,19.167328,72.936973,19.07617,72.850781
7329,19.281085,72.855994,19.134409,72.825727
14681,19.218331,72.97809,19.119677,72.905081
17661,19.153373,72.885516,19.156464,72.85416
9418,19.255917,72.971042,19.127511,73.007608
21469,19.242051,72.971154,19.123694,72.836781
16267,12.86806,77.595969,12.855227,77.663716
15097,19.168032,73.079981,19.042114,73.063901
17684,19.259137,72.98444,19.162898,72.88367
21473,19.213798,72.981588,19.222098,72.862925
15183,19.168069,73.073876,19.122514,72.872322
13600,19.112193,73.016871,19.173454,73.20478
10448,19.287139,72.868842,19.176218,72.861698
25120,19.148564,73.076892,19.163208,73.002117
13247,19.155043,72.957175,19.154655,72.856093
23423,19.244035,72.86467,19.19824,72.949009
7299,19.174415,73.069304,19.118294,73.027588
15292,18.992748,72.831068,19.164887,72.849512
14642,19.035723,73.0741,,
20454,19.214532,72.980725,,
14706,19.155149,72.867855,19.226661,72.983837
17086,19.15545,72.853769,19.167645,72.967464
20108,19.246164,72.850906,19.146332,73.008058
12781,,,19.15545,72.853769
22393,19.111841,72.910729,19.174508,72.871671
21818,19.018751,73.015223,,
11524,19.061396,72.860964,19.269491,72.965199
20729,19.109771,72.858267,19.008479,72.819723
15548,19.115491,72.872695,19.180874,72.857456
25241,19.24753,72.846355,19.124191,72.893513
21153,19.199909,72.861583,19.176732,72.882753
24438,19.219052,72.982595,19.088583,72.834538
15591,19.172554,72.942537,19.170392,72.874698
13450,19.099685,73.005149,19.115491,72.872695
25258,19.253298,72.972307,19.069703,72.863452
15409,19.118235,72.885249,19.176732,72.882753
6851,19.155149,72.867855,19.156511,72.963773
21827,18.577651,73.890586,18.551576,73.890256
14009,19.047322,73.069905,19.068902,72.998001
20464,19.168069,73.073876,19.168069,73.073876
27123,,,,
20764,19.015788,72.834982,19.105108,72.87061
21829,19.077197,72.858195,19.111342,72.908387
25314,19.163883,73.073828,19.111841,72.910729
1856,19.231044,72.863686,19.15545,72.853769
20835,19.054863,73.059713,19.054352,72.850178
13685,19.208258,72.961014,19.109529,73.018021
13822,19.187971,72.963173,19.068789,72.870265
25422,19.168032,73.079981,19.102046,72.922568
19518,19.159372,72.99845,19.168069,73.073876
16105,19.15545,72.853769,19.247104,72.975402
12716,19.229096,73.094204,19.14384,72.934707
21836,19.219177,73.09027,18.92896,72.826671
25449,19.164652,73.074489,19.000742,72.828475
9760,19.095196,73.006827,19.148001,72.855789
21485,19.198797,72.965305,,
19751,19.191698,72.822192,19.112193,73.016871
8879,19.2378,72.844994,18.996638,72.831416
25514,19.167961,72.881178,19.163208,73.002117
7833,19.282598,72.86521,19.198239,72.873702
21456,19.090616,73.005658,18.93346,72.836388
24514,19.191969,72.838255,19.148857,72.939921
24726,19.035577,73.022817,18.992748,72.831068
16087,19.256955,72.983598,19.060456,72.862034
21842,19.031042,73.065001,18.914143,72.818225
20542,19.050841,72.874997,19.000046,72.830846
16552,19.148564,73.076892,19.21118,72.977081
20803,19.061083,73.00363,19.054193,72.893423
13375,19.262839,72.968213,19.15545,72.853769
5932,19.228979,72.857335,19.112398,72.912743
13112,19.219564,72.840572,19.132691,72.925425
25487,19.148158,73.077622,19.021324,72.842418
24926,19.228979,72.857335,19.11186,72.911346
16307,19.172554,72.942537,18.929464,72.83311
24931,19.27353,72.862818,19.186044,72.829854
25495,19.108699,73.001617,19.154325,72.853035
